|                                                                fullyQualifiedName                                                                |      pattern       |
| org.apache.hadoop.hdfs.server.datanode.TestBlockRecovery.initRecoveringBlocks                                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestBlockRecovery.startUp                                                                                 | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestBlockRecovery.testSyncReplicas                                                                        | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestBlockReplacement.testBlockReplacement                                                                 | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestBlockScanner$TestScanResultHandler$Info.toString                                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestBlockScanner$TestScanResultHandler.handle                                                             | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestBlockScanner.testAppendWhileScanning                                                                  | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestBlockScanner.testNextSorted                                                                           | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestBlockScanner.testScanAllBlocksImpl                                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestBlockScanner.testVolumeIteratorImpl                                                                   | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestCachingStrategy$TestRecordingCacheTracker.toString                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestDataNodeFSDataSetSink$FSDataSetSinkTest.init                                                          | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestDataNodeHotSwapVolumes.addVolumes                                                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestDataNodeHotSwapVolumes.getNumBlocksReport                                                             | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestDataNodeHotSwapVolumes.testAddVolumeFailures                                                          | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestDataNodeHotSwapVolumes.testAddVolumesDuringWrite                                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestDataNodeHotSwapVolumes.testParseChangedVolumes                                                        | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestDataNodeMetrics.testTimeoutMetric                                                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestDataNodeTcpNoDelay$SocketFactoryWrapper.createSocket                                                  | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestDataNodeVolumeFailureReporting.checkFailuresAtDataNode                                                | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestDataNodeVolumeMetrics.testVolumeMetrics                                                               | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestDataNodeVolumeMetrics.testVolumeMetricsWithVolumeDepartureArrival                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestDataNodeVolumeMetrics.testWriteIoVolumeMetrics                                                        | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestDataStorage.createNamespaceInfos                                                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestDataStorage.createStorageLocations                                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestDatanodeProtocolRetryPolicy.startUp                                                                   | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestDirectoryScanner.testExceptionHandlingWhileDirectoryScan                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestHSync.testHSyncOperation                                                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestHSync.testSequenceFileSync                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestLargeBlockReport.createReports                                                                        | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestProvidedReplicaImpl.createProvidedReplicas                                                            | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.TestRefreshNamenodes.testRefreshNamenodes                                                                 | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.VolumeScanner$Statistics.toString                                                                         | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.VolumeScanner.enableBlockPoolId                                                                           | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.VolumeScanner.markSuspectBlock                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.VolumeScanner.printStats                                                                                  | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.checker.DatasetVolumeChecker$ResultHandler.markFailed                                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.checker.DatasetVolumeChecker$ResultHandler.markHealthy                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.checker.DatasetVolumeChecker.checkAllVolumes                                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.checker.StorageLocationChecker.check                                                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.checker.TestDatasetVolumeChecker.data                                                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.checker.TestDatasetVolumeChecker.makeVolumes                                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.checker.TestStorageLocationChecker.makeMockLocations                                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.checker.TestStorageLocationChecker.makeSlowLocations                                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.erasurecode.StripedReader.initReaders                                                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.erasurecode.StripedReader.scheduleNewRead                                                                 | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.AvailableSpaceVolumeChoosingPolicy$AvailableSpaceVolumeList.getVolumesWithHighAvailableSpace    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.AvailableSpaceVolumeChoosingPolicy$AvailableSpaceVolumeList.getVolumesWithLowAvailableSpace     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.AvailableSpaceVolumeChoosingPolicy.extractVolumesFromPairs                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.DataNodeVolumeMetrics.addDataFileIoLatency                                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.DataNodeVolumeMetrics.addFileIoError                                                            | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.DataNodeVolumeMetrics.addFlushIoLatency                                                         | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.DataNodeVolumeMetrics.addMetadastaOperationLatency                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.DataNodeVolumeMetrics.addReadIoLatency                                                          | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.DataNodeVolumeMetrics.addSyncIoLatency                                                          | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.DataNodeVolumeMetrics.addWriteIoLatency                                                         | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.TestAvailableSpaceVolumeChoosingPolicy.doRandomizedTest                                         | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.TestAvailableSpaceVolumeChoosingPolicy.testAvailableSpaceChanges                                | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.TestAvailableSpaceVolumeChoosingPolicy.testFourUnbalancedVolumes                                | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.TestAvailableSpaceVolumeChoosingPolicy.testNotEnoughSpaceOnSelectedVolume                       | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.TestAvailableSpaceVolumeChoosingPolicy.testThreeUnbalancedVolumes                               | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.TestAvailableSpaceVolumeChoosingPolicy.testTwoUnbalancedVolumes                                 | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.TestRoundRobinVolumeChoosingPolicy.testRR                                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.TestRoundRobinVolumeChoosingPolicy.testRRPolicyExceptionMessage                                 | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.TestRoundRobinVolumeChoosingPolicy.testRRPolicyWithStorageTypes                                 | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.BlockPoolSlice$AddReplicaProcessor.compute                                                 | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.BlockPoolSlice.addToReplicasMap                                                            | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.BlockPoolSlice.getVolumeMap                                                                | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.BlockPoolSlice.readReplicasFromCache                                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.BlockPoolSlice.resolveDuplicateReplicas                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetAsyncDiskService.updateDeletedBlockId                                             | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetCache.getCachedBlocks                                                             | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl$LazyWriter.evictBlocks                                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.addDeletingBlock                                                             | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.addVolume                                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.append                                                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.checkAndUpdate                                                               | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.convertTemporaryToRbw                                                        | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.createRbw                                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.createTemporary                                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.finalizeReplica                                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.getBlockReports                                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.getFailedStorageLocations                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.getInitialVolumeFailureInfos                                                 | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.getSortedFinalizedBlocks                                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.getStorageReports                                                            | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.getVolumeFailureSummary                                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.getVolumeInfo                                                                | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.initReplicaRecoveryImpl                                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.invalidate                                                                   | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.recoverAppend                                                                | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.removeVolumes                                                                | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImpl.updateReplicaUnderRecovery                                                   | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImplTestUtils.createFinalizedReplica                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImplTestUtils.createRBW                                                           | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImplTestUtils.createReplicaInPipeline                                             | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImplTestUtils.createReplicaUnderRecovery                                          | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImplTestUtils.createReplicaWaitingToBeRecovered                                   | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsDatasetImplTestUtils.injectCorruptReplica                                                | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeImpl.compileReport                                                                 | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeList.addBlockPool                                                                  | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeList.addVolume                                                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeList.getAllVolumesMap                                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeList.getNextTransientVolume                                                        | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeList.getNextVolume                                                                 | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.FsVolumeList.removeVolume                                                                  | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.LazyPersistTestCase.makeTestFile                                                           | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.PmemVolumeManager.loadVolumes                                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ProvidedVolumeImpl$ProvidedBlockPoolSlice.compileReport                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.ProvidedVolumeImpl$ProvidedBlockPoolSlice.fetchVolumeMap                                   | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.RamDiskReplicaLruTracker.addReplica                                                        | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.RamDiskReplicaLruTracker.reenqueueReplicaNotPersisted                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestCacheByPmemMappableBlockLoader.getExtendedBlockId                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestDatanodeRestart.testWaitForRegistrationOnRestart                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl$VolRemoveThread.run                                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl.createStorageDirs                                                        | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl.getDfsUsedValueOfNewVolume                                               | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl.testAddVolumeFailureReleasesInUseLock                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl.testAddVolumes                                                           | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl.testDeletingBlocks                                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl.testMoveBlockFailure                                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl.testRemoveNewlyAddedVolume                                               | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl.testRemoveOneVolume                                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl.testRemoveTwoVolumes                                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl.testReplicaCacheFileToOtherPlace                                         | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsVolumeList.testAddRplicaProcessorForAddingReplicaInMap                               | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsVolumeList.testGetNextVolumeWithClosedVolume                                         | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestInterDatanodeProtocol.testInitReplicaRecovery                                          | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestLazyPersistFiles.testAppendIsDenied                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestLazyWriter.testRamDiskEvictionIsLru                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestPmemCacheRecovery.getExtendedBlockId                                                   | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestProvidedImpl.createStorageDirs                                                         | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestProvidedImpl.setUp                                                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestProvidedImpl.testProvidedBlockIterator                                                 | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestReplicaMap.setup                                                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestReplicaMap.testAdd                                                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestReplicaMap.testAddAll                                                                  | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestReplicaMap.testMergeAll                                                                | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestReplicaMap.testRemove                                                                  | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestSpaceReservation.createFileAndTestSpaceReservation                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestSpaceReservation.testReservedSpaceForAppend                                            | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestSpaceReservation.testReservedSpaceForLeaseRecovery                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestWriteToReplica.testAppend                                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestWriteToReplica.testReplicaMapAfterDatanodeRestart                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetricHelper.getMetrics                                                                   | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addBlockChecksumOp                                                                | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addBlockReport                                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addCacheReport                                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addCheckAndUpdateOp                                                               | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addConvertTemporaryToRbwOp                                                        | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addCopyBlockOp                                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addCreateRbwOp                                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addCreateTemporaryOp                                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addFinalizeBlockOp                                                                | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addFlushNanos                                                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addFsyncNanos                                                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addHeartbeat                                                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addHeartbeatTotal                                                                 | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addIncrementalBlockReport                                                         | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addLifeline                                                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addNumProcessedCommands                                                           | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addPacketAckRoundTripTimeNanos                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addRamDiskBlocksEvictionWindowMs                                                  | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addRamDiskBlocksLazyPersistWindowMs                                               | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addReadBlockOp                                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addRecoverRbwOp                                                                   | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addReplaceBlockOp                                                                 | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addSendDataPacketBlockedOnNetworkNanos                                            | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addSendDataPacketTransferNanos                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addUnfinalizeBlockOp                                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addUpdateReplicaUnderRecoveryOp                                                   | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodeMetrics.addWriteBlockOp                                                                   | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.DataNodePeerMetrics.addSendPacketDownstream                                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.metrics.TestSlowNodeDetector.<obinit>                                                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.web.webhdfs.TestDataNodeUGIProvider.getWebHdfsFileSystem                                                  | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.web.webhdfs.WebHdfsHandler.onAppend                                                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.datanode.web.webhdfs.WebHdfsHandler.onCreate                                                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.diskbalancer.DiskBalancerTestUtil.getRandomName                                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.diskbalancer.TestDataModels.testDiskQueues                                                                         | unbound-collection |
| org.apache.hadoop.hdfs.server.diskbalancer.TestDiskBalancer$DataMover.generatePlan                                                               | unbound-collection |
| org.apache.hadoop.hdfs.server.diskbalancer.command.Command.getNodes                                                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.diskbalancer.command.Command.setNodesToProcess                                                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.diskbalancer.command.Command.verifyCommandOptions                                                                  | unbound-collection |
| org.apache.hadoop.hdfs.server.diskbalancer.command.ReportCommand.handleNodeReport                                                                | unbound-collection |
| org.apache.hadoop.hdfs.server.diskbalancer.command.ReportCommand.recordNodeReport                                                                | unbound-collection |
| org.apache.hadoop.hdfs.server.diskbalancer.command.TestDiskBalancerCommand.runCommandInternal                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.diskbalancer.command.TestDiskBalancerCommand.testGetNodeList                                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.diskbalancer.connectors.DBNameNodeConnector.getNodes                                                               | unbound-collection |
| org.apache.hadoop.hdfs.server.diskbalancer.connectors.NullConnector.addNode                                                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.diskbalancer.datamodel.DiskBalancerCluster.computePlan                                                             | unbound-collection |
| org.apache.hadoop.hdfs.server.diskbalancer.datamodel.DiskBalancerVolumeSet.addVolume                                                             | unbound-collection |
| org.apache.hadoop.hdfs.server.diskbalancer.datamodel.DiskBalancerVolumeSet.computeVolumeDataDensity                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.diskbalancer.planner.NodePlan.addStep                                                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.FederationTestUtils.readFile                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.MiniRouterDFSCluster.configureNameservices                                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.MiniRouterDFSCluster.generateRouterConfiguration                                                        | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.MiniRouterDFSCluster.getNamenodes                                                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.MiniRouterDFSCluster.getNameservicesKey                                                                 | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.MiniRouterDFSCluster.getRouters                                                                         | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.MiniRouterDFSCluster.startRouters                                                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.MockResolver.addLocation                                                                                | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.MockResolver.getDestinationForPath                                                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.MockResolver.getMountPoints                                                                             | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.MockResolver.registerNamenode                                                                           | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.StateStoreDFSCluster.createTestRegistration                                                             | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.StateStoreDFSCluster.generateMockMountTable                                                             | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.StateStoreDFSCluster.getRouterClientConf                                                                | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.metrics.FederationRPCMetrics.addProcessingTime                                                          | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.metrics.FederationRPCMetrics.addProxyTime                                                               | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.metrics.RBFMetrics.getActiveNamenodeRegistrations                                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.metrics.RBFMetrics.getMountTable                                                                        | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.metrics.StateStoreMetrics.addFailure                                                                    | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.metrics.StateStoreMetrics.addRead                                                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.metrics.StateStoreMetrics.addRemove                                                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.metrics.StateStoreMetrics.addWrite                                                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.metrics.TestMetricsBase.createFixtures                                                                  | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.resolver.MembershipNamenodeResolver.getNamespaces                                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.resolver.MountTableResolver.buildLocation                                                               | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.resolver.MountTableResolver.getMountPoints                                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.resolver.MountTableResolver.getTreeValues                                                               | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.resolver.MountTableResolver.refreshEntries                                                              | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.resolver.PathLocation.getNamespaces                                                                     | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.resolver.PathLocation.orderedNamespaces                                                                 | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.resolver.PathLocation.toString                                                                          | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.resolver.TestMountTableResolver.testLocationCache                                                       | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.resolver.TestMountTableResolver.testRefreshEntries                                                      | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.resolver.TestMultipleDestinationResolver.testEvenDistribution                                           | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.resolver.TestMultipleDestinationResolver.testRandomResolver                                             | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.resolver.order.HashResolver.extractTempFileName                                                         | unbound-collection |
| org.apache.hadoop.hdfs.server.federation.resolver.order.TestAvailableSpaceResolver.mockAvailableSpaceResolver                                    | unbound-collection |
