|                                                              dimensionalCodeFragment                                                              |    pattern    |
| org.apache.hadoop.hdfs.DFSClient.getPendingDeletionBlocksCount                                                                                    | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.getQuotaUsage                                                                                                    | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.getServerDefaults                                                                                                | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.getSnapshotDiffReport                                                                                            | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.getSnapshotDiffReportListing                                                                                     | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.getSnapshotListing                                                                                               | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.getSnapshotRoot                                                                                                  | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.getSnapshottableDirListing                                                                                       | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.getStateByIndex                                                                                                  | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.getStoragePolicies                                                                                               | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.getStoragePolicy                                                                                                 | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.getXAttr                                                                                                         | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.getXAttrs                                                                                                        | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.inferChecksumTypeByReading                                                                                       | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.isFileClosed                                                                                                     | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.isHDFSEncryptionEnabled                                                                                          | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.isSnapshotTrashRootEnabled                                                                                       | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.listCacheDirectives                                                                                              | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.listCachePools                                                                                                   | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.listCorruptFileBlocks                                                                                            | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.listEncryptionZones                                                                                              | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.listOpenFiles                                                                                                    | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.listPaths                                                                                                        | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.listReencryptionStatus                                                                                           | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.listXAttrs                                                                                                       | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.metaSave                                                                                                         | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.mkdirs                                                                                                           | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.modifyAclEntries                                                                                                 | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.modifyCacheDirective                                                                                             | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.modifyCachePool                                                                                                  | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.msync                                                                                                            | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.newConnectedPeer                                                                                                 | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.newDataEncryptionKey                                                                                             | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.open                                                                                                             | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.openInternal                                                                                                     | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.primitiveAppend                                                                                                  | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.primitiveCreate                                                                                                  | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.primitiveMkdir                                                                                                   | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.recoverLease                                                                                                     | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.reencryptEncryptionZone                                                                                          | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.refreshNodes                                                                                                     | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.removeAcl                                                                                                        | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.removeAclEntries                                                                                                 | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.removeCacheDirective                                                                                             | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.removeCachePool                                                                                                  | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.removeDefaultAcl                                                                                                 | compute-cross |
| org.apache.hadoop.hdfs.DFSClient.removeErasureCodingPolicy                                                                                        | compute-cross |
