|                                                                              dimensionalCodeFragment                                                                               |    pattern    |
| org.apache.ignite.internal.client.thin.io.gridnioserver.GridNioClientConnectionMultiplexer.open                                                                                    | compute-cross |
| org.apache.ignite.internal.client.util.GridClientUtils.closeQuiet                                                                                                                  | compute-cross |
| org.apache.ignite.internal.cluster.ClusterGroupAdapter$AgeClusterGroup.readExternal                                                                                                | compute-cross |
| org.apache.ignite.internal.cluster.ClusterGroupAdapter$AgeClusterGroup.writeExternal                                                                                               | compute-cross |
| org.apache.ignite.internal.cluster.ClusterGroupAdapter.readExternal                                                                                                                | compute-cross |
| org.apache.ignite.internal.cluster.ClusterGroupAdapter.writeExternal                                                                                                               | compute-cross |
| org.apache.ignite.internal.cluster.ClusterNodeLocalMapImpl.readExternal                                                                                                            | compute-cross |
| org.apache.ignite.internal.cluster.ClusterNodeLocalMapImpl.writeExternal                                                                                                           | compute-cross |
| org.apache.ignite.internal.cluster.IgniteClusterAsyncImpl.readExternal                                                                                                             | compute-cross |
| org.apache.ignite.internal.cluster.IgniteClusterAsyncImpl.writeExternal                                                                                                            | compute-cross |
| org.apache.ignite.internal.cluster.IgniteClusterImpl.readExternal                                                                                                                  | compute-cross |
| org.apache.ignite.internal.cluster.IgniteClusterImpl.writeExternal                                                                                                                 | compute-cross |
| org.apache.ignite.internal.commandline.CliCommandInvoker.defaultNode                                                                                                               | compute-cross |
| org.apache.ignite.internal.commandline.CommandsProviderExtImpl$TestCommandCommandArg.readExternalData                                                                              | compute-cross |
| org.apache.ignite.internal.commandline.CommandsProviderExtImpl$TestCommandCommandArg.writeExternalData                                                                             | compute-cross |
| org.apache.ignite.internal.commandline.cache.check_indexes_inline_size.CheckIndexInlineSizesResult.readExternalData                                                                | compute-cross |
| org.apache.ignite.internal.commandline.cache.check_indexes_inline_size.CheckIndexInlineSizesResult.writeExternalData                                                               | compute-cross |
| org.apache.ignite.internal.commandline.cache.distribution.CacheDistributionGroup.readExternalData                                                                                  | compute-cross |
| org.apache.ignite.internal.commandline.cache.distribution.CacheDistributionGroup.writeExternalData                                                                                 | compute-cross |
| org.apache.ignite.internal.commandline.cache.distribution.CacheDistributionNode.readExternalData                                                                                   | compute-cross |
| org.apache.ignite.internal.commandline.cache.distribution.CacheDistributionNode.writeExternalData                                                                                  | compute-cross |
| org.apache.ignite.internal.commandline.cache.distribution.CacheDistributionPartition.readExternalData                                                                              | compute-cross |
| org.apache.ignite.internal.commandline.cache.distribution.CacheDistributionPartition.writeExternalData                                                                             | compute-cross |
| org.apache.ignite.internal.commandline.cache.distribution.CacheDistributionTaskResult.readExternalData                                                                             | compute-cross |
| org.apache.ignite.internal.commandline.cache.distribution.CacheDistributionTaskResult.writeExternalData                                                                            | compute-cross |
| org.apache.ignite.internal.commandline.cache.reset_lost_partitions.CacheResetLostPartitionsTaskResult.readExternalData                                                             | compute-cross |
| org.apache.ignite.internal.commandline.cache.reset_lost_partitions.CacheResetLostPartitionsTaskResult.writeExternalData                                                            | compute-cross |
| org.apache.ignite.internal.commandline.indexreader.IgniteIndexReaderTest.checkCorruptedIdx                                                                                         | compute-cross |
| org.apache.ignite.internal.commandline.indexreader.IgniteIndexReaderTest.checkCorruptedIdxAndPart                                                                                  | compute-cross |
| org.apache.ignite.internal.commandline.indexreader.IgniteIndexReaderTest.checkCorruptedIdxWithCheckParts                                                                           | compute-cross |
| org.apache.ignite.internal.commandline.indexreader.IgniteIndexReaderTest.checkCorruptedPart                                                                                        | compute-cross |
| org.apache.ignite.internal.commandline.indexreader.IgniteIndexReaderTest.corruptFile                                                                                               | compute-cross |
| org.apache.ignite.internal.commandline.indexreader.IgniteIndexReaderTest.realPageIdxInFile                                                                                         | compute-cross |
| org.apache.ignite.internal.commandline.indexreader.IgniteIndexReaderTest.restoreFile                                                                                               | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObject.readExternal                                                                                                               | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObject.writeExternal                                                                                                              | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.available                                                                                                             | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.close                                                                                                                 | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.read                                                                                                                  | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.readBoolean                                                                                                           | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.readByte                                                                                                              | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.readChar                                                                                                              | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.readDouble                                                                                                            | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.readFloat                                                                                                             | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.readFully                                                                                                             | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.readInt                                                                                                               | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.readLine                                                                                                              | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.readLong                                                                                                              | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.readObject                                                                                                            | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.readShort                                                                                                             | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.readUTF                                                                                                               | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.readUnsignedByte                                                                                                      | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.readUnsignedShort                                                                                                     | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.skip                                                                                                                  | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectInput.skipBytes                                                                                                             | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectOutput.close                                                                                                                | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectOutput.flush                                                                                                                | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectOutput.write                                                                                                                | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectOutput.writeBoolean                                                                                                         | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectOutput.writeByte                                                                                                            | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectOutput.writeBytes                                                                                                           | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectOutput.writeChar                                                                                                            | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectOutput.writeChars                                                                                                           | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectOutput.writeDouble                                                                                                          | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectOutput.writeFloat                                                                                                           | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectOutput.writeInt                                                                                                             | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectOutput.writeLong                                                                                                            | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectOutput.writeObject                                                                                                          | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectOutput.writeShort                                                                                                           | compute-cross |
| org.apache.ignite.internal.dto.IgniteDataTransferObjectOutput.writeUTF                                                                                                             | compute-cross |
| org.apache.ignite.internal.ducktest.utils.IgniteAwareApplicationService.main                                                                                                       | compute-cross |
| org.apache.ignite.internal.encryption.AbstractEncryptionTest.checkGroupKey                                                                                                         | compute-cross |
| org.apache.ignite.internal.encryption.AbstractEncryptionTest.createKeyStore                                                                                                        | compute-cross |
| org.apache.ignite.internal.encryption.CacheGroupReencryptionTest$FailingFileIOFactory$FailingFileIO.writeFully                                                                     | compute-cross |
| org.apache.ignite.internal.encryption.CacheGroupReencryptionTest$FailingFileIOFactory.create                                                                                       | compute-cross |
| org.apache.ignite.internal.encryption.EncryptedCacheCreateTest.testPersistedContentEncrypted                                                                                       | compute-cross |
| org.apache.ignite.internal.executor.GridExecutorService.readExternal                                                                                                               | compute-cross |
| org.apache.ignite.internal.executor.GridExecutorService.writeExternal                                                                                                              | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinConnection$ConnectionHandlerTask.run                                                                                                  | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinConnection$StreamState.readResponses                                                                                                  | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinConnection.calculateNodeIds                                                                                                           | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinConnection.connectInBestEffortAffinityMode                                                                                            | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinConnection.connectInCommonMode                                                                                                        | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinConnection.retrieveCacheDistribution                                                                                                  | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinConnection.sendQueryCancelRequest                                                                                                     | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinConnection.sendRequest                                                                                                                | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinConnection.sendRequestNotWaitResponse                                                                                                 | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinSSLUtil.createSSLSocket                                                                                                               | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinStatement.sendFile                                                                                                                    | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinTcpIo.handshake                                                                                                                       | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinTcpIo.handshake_2_1_0                                                                                                                 | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinTcpIo.read                                                                                                                            | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinTcpIo.readResponse                                                                                                                    | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinTcpIo.send                                                                                                                            | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinTcpIo.sendCancelRequest                                                                                                               | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinTcpIo.sendRequest                                                                                                                     | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinTcpIo.sendRequestNoWaitResponse                                                                                                       | compute-cross |
| org.apache.ignite.internal.jdbc.thin.JdbcThinTcpIo.sendRequestRaw                                                                                                                  | compute-cross |
| org.apache.ignite.internal.jdbc2.JdbcBlobTest.readBytes                                                                                                                            | compute-cross |
| org.apache.ignite.internal.jdbc2.JdbcBlobTest.testGetBinaryStream                                                                                                                  | compute-cross |
| org.apache.ignite.internal.jdbc2.JdbcBlobTest.testGetBinaryStreamWithParams                                                                                                        | compute-cross |
| org.apache.ignite.internal.kubernetes.connection.KubernetesServiceAddressResolver.getServiceAddresses                                                                              | compute-cross |
| org.apache.ignite.internal.kubernetes.connection.KubernetesServiceAddressResolver.serviceAccountToken                                                                              | compute-cross |
| org.apache.ignite.internal.kubernetes.connection.KubernetesServiceAddressResolverTest.prepareResolver                                                                              | compute-cross |
| org.apache.ignite.internal.kubernetes.connection.KubernetesServiceAddressResolverTest.testConnectionFailure                                                                        | compute-cross |
| org.apache.ignite.internal.kubernetes.connection.KubernetesServiceAddressResolverTest.testCorrectParseKubernetesResponse                                                           | compute-cross |
| org.apache.ignite.internal.kubernetes.connection.KubernetesServiceAddressResolverTest.testCorrectParseKubernetesResponseWithIncludingNotReadyAddresses                             | compute-cross |
| org.apache.ignite.internal.maintenance.MaintenanceFileStore.deleteMaintenanceTask                                                                                                  | compute-cross |
| org.apache.ignite.internal.maintenance.MaintenanceFileStore.init                                                                                                                   | compute-cross |
| org.apache.ignite.internal.maintenance.MaintenanceFileStore.readTasksFromFile                                                                                                      | compute-cross |
| org.apache.ignite.internal.maintenance.MaintenanceFileStore.stop                                                                                                                   | compute-cross |
| org.apache.ignite.internal.maintenance.MaintenanceFileStore.writeMaintenanceTask                                                                                                   | compute-cross |
| org.apache.ignite.internal.maintenance.MaintenanceFileStore.writeTasksToFile                                                                                                       | compute-cross |
| org.apache.ignite.internal.maintenance.MaintenanceProcessor.registerMaintenanceTask0                                                                                               | compute-cross |
| org.apache.ignite.internal.maintenance.MaintenanceProcessor.start                                                                                                                  | compute-cross |
| org.apache.ignite.internal.maintenance.MaintenanceProcessor.stop                                                                                                                   | compute-cross |
| org.apache.ignite.internal.maintenance.MaintenanceProcessor.unregisterMaintenanceTask                                                                                              | compute-cross |
| org.apache.ignite.internal.management.ChangeTagCommandArg.readExternalData                                                                                                         | compute-cross |
| org.apache.ignite.internal.management.ChangeTagCommandArg.writeExternalData                                                                                                        | compute-cross |
| org.apache.ignite.internal.management.ClusterChangeTagTaskResult.readExternalData                                                                                                  | compute-cross |
| org.apache.ignite.internal.management.ClusterChangeTagTaskResult.writeExternalData                                                                                                 | compute-cross |
| org.apache.ignite.internal.management.DeactivateCommandArg.readExternalData                                                                                                        | compute-cross |
| org.apache.ignite.internal.management.DeactivateCommandArg.writeExternalData                                                                                                       | compute-cross |
| org.apache.ignite.internal.management.SetStateCommandArg.readExternalData                                                                                                          | compute-cross |
| org.apache.ignite.internal.management.SetStateCommandArg.writeExternalData                                                                                                         | compute-cross |
| org.apache.ignite.internal.management.ShutdownPolicyCommandArg.readExternalData                                                                                                    | compute-cross |
| org.apache.ignite.internal.management.ShutdownPolicyCommandArg.writeExternalData                                                                                                   | compute-cross |
| org.apache.ignite.internal.management.ShutdownPolicyTaskResult.readExternalData                                                                                                    | compute-cross |
| org.apache.ignite.internal.management.ShutdownPolicyTaskResult.writeExternalData                                                                                                   | compute-cross |
| org.apache.ignite.internal.management.SystemViewCommandArg.readExternalData                                                                                                        | compute-cross |
| org.apache.ignite.internal.management.SystemViewCommandArg.writeExternalData                                                                                                       | compute-cross |
| org.apache.ignite.internal.management.SystemViewTaskResult.readExternalData                                                                                                        | compute-cross |
| org.apache.ignite.internal.management.SystemViewTaskResult.writeExternalData                                                                                                       | compute-cross |
| org.apache.ignite.internal.management.baseline.BaselineAddCommandArg.readExternalData                                                                                              | compute-cross |
| org.apache.ignite.internal.management.baseline.BaselineAddCommandArg.writeExternalData                                                                                             | compute-cross |
| org.apache.ignite.internal.management.baseline.BaselineAutoAdjustCommandArg.readExternalData                                                                                       | compute-cross |
| org.apache.ignite.internal.management.baseline.BaselineAutoAdjustCommandArg.writeExternalData                                                                                      | compute-cross |
| org.apache.ignite.internal.management.baseline.BaselineAutoAdjustSettings.readExternalData                                                                                         | compute-cross |
| org.apache.ignite.internal.management.baseline.BaselineAutoAdjustSettings.writeExternalData                                                                                        | compute-cross |
| org.apache.ignite.internal.management.baseline.BaselineCommand$BaselineTaskArg.readExternalData                                                                                    | compute-cross |
| org.apache.ignite.internal.management.baseline.BaselineCommand$BaselineTaskArg.writeExternalData                                                                                   | compute-cross |
| org.apache.ignite.internal.management.baseline.BaselineNode$ResolvedAddresses.readExternalData                                                                                     | compute-cross |
| org.apache.ignite.internal.management.baseline.BaselineNode$ResolvedAddresses.writeExternalData                                                                                    | compute-cross |
| org.apache.ignite.internal.management.baseline.BaselineNode.readExternalData                                                                                                       | compute-cross |
| org.apache.ignite.internal.management.baseline.BaselineNode.writeExternalData                                                                                                      | compute-cross |
| org.apache.ignite.internal.management.baseline.BaselineTaskResult.readExternalData                                                                                                 | compute-cross |
| org.apache.ignite.internal.management.baseline.BaselineTaskResult.writeExternalData                                                                                                | compute-cross |
| org.apache.ignite.internal.management.baseline.BaselineVersionCommandArg.readExternalData                                                                                          | compute-cross |
| org.apache.ignite.internal.management.baseline.BaselineVersionCommandArg.writeExternalData                                                                                         | compute-cross |
| org.apache.ignite.internal.management.cache.CacheAffinityConfiguration.readExternalData                                                                                            | compute-cross |
| org.apache.ignite.internal.management.cache.CacheAffinityConfiguration.writeExternalData                                                                                           | compute-cross |
| org.apache.ignite.internal.management.cache.CacheClearCommandArg.readExternalData                                                                                                  | compute-cross |
| org.apache.ignite.internal.management.cache.CacheClearCommandArg.writeExternalData                                                                                                 | compute-cross |
| org.apache.ignite.internal.management.cache.CacheConfiguration.readExternalData                                                                                                    | compute-cross |
| org.apache.ignite.internal.management.cache.CacheConfiguration.writeExternalData                                                                                                   | compute-cross |
| org.apache.ignite.internal.management.cache.CacheConfigurationCollectorTaskArg.readExternalData                                                                                    | compute-cross |
| org.apache.ignite.internal.management.cache.CacheConfigurationCollectorTaskArg.writeExternalData                                                                                   | compute-cross |
| org.apache.ignite.internal.management.cache.CacheContentionCommandArg.readExternalData                                                                                             | compute-cross |
| org.apache.ignite.internal.management.cache.CacheContentionCommandArg.writeExternalData                                                                                            | compute-cross |
| org.apache.ignite.internal.management.cache.CacheCreateCommandArg.readExternalData                                                                                                 | compute-cross |
| org.apache.ignite.internal.management.cache.CacheCreateCommandArg.readFile                                                                                                         | compute-cross |
| org.apache.ignite.internal.management.cache.CacheCreateCommandArg.writeExternalData                                                                                                | compute-cross |
| org.apache.ignite.internal.management.cache.CacheDestroyCommandArg.readExternalData                                                                                                | compute-cross |
| org.apache.ignite.internal.management.cache.CacheDestroyCommandArg.writeExternalData                                                                                               | compute-cross |
| org.apache.ignite.internal.management.cache.CacheDistributionCommandArg.readExternalData                                                                                           | compute-cross |
| org.apache.ignite.internal.management.cache.CacheDistributionCommandArg.writeExternalData                                                                                          | compute-cross |
| org.apache.ignite.internal.management.cache.CacheEvictionConfiguration.readExternalData                                                                                            | compute-cross |
| org.apache.ignite.internal.management.cache.CacheEvictionConfiguration.writeExternalData                                                                                           | compute-cross |
| org.apache.ignite.internal.management.cache.CacheFindGarbageCommandArg.readExternalData                                                                                            | compute-cross |
| org.apache.ignite.internal.management.cache.CacheFindGarbageCommandArg.writeExternalData                                                                                           | compute-cross |
| org.apache.ignite.internal.management.cache.CacheIdleVerifyCommandArg.readExternalData                                                                                             | compute-cross |
| org.apache.ignite.internal.management.cache.CacheIdleVerifyCommandArg.writeExternalData                                                                                            | compute-cross |
| org.apache.ignite.internal.management.cache.CacheIndexesForceRebuildCommandArg.readExternalData                                                                                    | compute-cross |
| org.apache.ignite.internal.management.cache.CacheIndexesForceRebuildCommandArg.writeExternalData                                                                                   | compute-cross |
| org.apache.ignite.internal.management.cache.CacheIndexesListCommandArg.readExternalData                                                                                            | compute-cross |
| org.apache.ignite.internal.management.cache.CacheIndexesListCommandArg.writeExternalData                                                                                           | compute-cross |
| org.apache.ignite.internal.management.cache.CacheIndexesRebuildStatusCommandArg.readExternalData                                                                                   | compute-cross |
| org.apache.ignite.internal.management.cache.CacheIndexesRebuildStatusCommandArg.writeExternalData                                                                                  | compute-cross |
| org.apache.ignite.internal.management.cache.CacheInfo.readExternalData                                                                                                             | compute-cross |
| org.apache.ignite.internal.management.cache.CacheInfo.writeExternalData                                                                                                            | compute-cross |
| org.apache.ignite.internal.management.cache.CacheJdbcType.readExternalData                                                                                                         | compute-cross |
| org.apache.ignite.internal.management.cache.CacheJdbcType.writeExternalData                                                                                                        | compute-cross |
| org.apache.ignite.internal.management.cache.CacheJdbcTypeField.readExternalData                                                                                                    | compute-cross |
| org.apache.ignite.internal.management.cache.CacheJdbcTypeField.writeExternalData                                                                                                   | compute-cross |
| org.apache.ignite.internal.management.cache.CacheListCommandArg.readExternalData                                                                                                   | compute-cross |
| org.apache.ignite.internal.management.cache.CacheListCommandArg.writeExternalData                                                                                                  | compute-cross |
| org.apache.ignite.internal.management.cache.CacheMetricsCommandArg.readExternalData                                                                                                | compute-cross |
| org.apache.ignite.internal.management.cache.CacheMetricsCommandArg.writeExternalData                                                                                               | compute-cross |
| org.apache.ignite.internal.management.cache.CacheMetricsTaskResult.readExternalData                                                                                                | compute-cross |
| org.apache.ignite.internal.management.cache.CacheMetricsTaskResult.writeExternalData                                                                                               | compute-cross |
| org.apache.ignite.internal.management.cache.CacheNearConfiguration.readExternalData                                                                                                | compute-cross |
| org.apache.ignite.internal.management.cache.CacheNearConfiguration.writeExternalData                                                                                               | compute-cross |
| org.apache.ignite.internal.management.cache.CacheRebalanceConfiguration.readExternalData                                                                                           | compute-cross |
| org.apache.ignite.internal.management.cache.CacheRebalanceConfiguration.writeExternalData                                                                                          | compute-cross |
| org.apache.ignite.internal.management.cache.CacheResetLostPartitionsCommandArg.readExternalData                                                                                    | compute-cross |
| org.apache.ignite.internal.management.cache.CacheResetLostPartitionsCommandArg.writeExternalData                                                                                   | compute-cross |
| org.apache.ignite.internal.management.cache.CacheScanCommandArg.readExternalData                                                                                                   | compute-cross |
| org.apache.ignite.internal.management.cache.CacheScanCommandArg.writeExternalData                                                                                                  | compute-cross |
| org.apache.ignite.internal.management.cache.CacheScanTaskResult.readExternalData                                                                                                   | compute-cross |
| org.apache.ignite.internal.management.cache.CacheScanTaskResult.writeExternalData                                                                                                  | compute-cross |
| org.apache.ignite.internal.management.cache.CacheScheduleIndexesRebuildCommandArg.readExternalData                                                                                 | compute-cross |
| org.apache.ignite.internal.management.cache.CacheScheduleIndexesRebuildCommandArg.writeExternalData                                                                                | compute-cross |
| org.apache.ignite.internal.management.cache.CacheStoreConfiguration.readExternalData                                                                                               | compute-cross |
| org.apache.ignite.internal.management.cache.CacheStoreConfiguration.writeExternalData                                                                                              | compute-cross |
| org.apache.ignite.internal.management.cache.CacheValidateIndexesCommandArg.readExternalData                                                                                        | compute-cross |
| org.apache.ignite.internal.management.cache.CacheValidateIndexesCommandArg.writeExternalData                                                                                       | compute-cross |
| org.apache.ignite.internal.management.cache.ContentionJobResult.readExternalData                                                                                                   | compute-cross |
| org.apache.ignite.internal.management.cache.ContentionJobResult.writeExternalData                                                                                                  | compute-cross |
| org.apache.ignite.internal.management.cache.ContentionTaskResult.readExternalData                                                                                                  | compute-cross |
| org.apache.ignite.internal.management.cache.ContentionTaskResult.writeExternalData                                                                                                 | compute-cross |
| org.apache.ignite.internal.management.cache.FindAndDeleteGarbageInPersistenceJobResult.readExternalData                                                                            | compute-cross |
| org.apache.ignite.internal.management.cache.FindAndDeleteGarbageInPersistenceJobResult.writeExternalData                                                                           | compute-cross |
| org.apache.ignite.internal.management.cache.FindAndDeleteGarbageInPersistenceTaskResult.readExternalData                                                                           | compute-cross |
| org.apache.ignite.internal.management.cache.FindAndDeleteGarbageInPersistenceTaskResult.writeExternalData                                                                          | compute-cross |
| org.apache.ignite.internal.management.cache.IdleVerifyDumpResult.readExternalData                                                                                                  | compute-cross |
| org.apache.ignite.internal.management.cache.IdleVerifyDumpResult.writeExternalData                                                                                                 | compute-cross |
| org.apache.ignite.internal.management.cache.IdleVerifyResultV2.readExternalData                                                                                                    | compute-cross |
| org.apache.ignite.internal.management.cache.IdleVerifyResultV2.writeExternalData                                                                                                   | compute-cross |
| org.apache.ignite.internal.management.cache.IndexForceRebuildTaskRes.readExternalData                                                                                              | compute-cross |
| org.apache.ignite.internal.management.cache.IndexForceRebuildTaskRes.writeExternalData                                                                                             | compute-cross |
| org.apache.ignite.internal.management.cache.IndexIntegrityCheckIssue.readExternalData                                                                                              | compute-cross |
| org.apache.ignite.internal.management.cache.IndexIntegrityCheckIssue.writeExternalData                                                                                             | compute-cross |
| org.apache.ignite.internal.management.cache.IndexListInfoContainer.readExternalData                                                                                                | compute-cross |
| org.apache.ignite.internal.management.cache.IndexListInfoContainer.writeExternalData                                                                                               | compute-cross |
| org.apache.ignite.internal.management.cache.IndexRebuildStatusInfoContainer.readExternalData                                                                                       | compute-cross |
| org.apache.ignite.internal.management.cache.IndexRebuildStatusInfoContainer.writeExternalData                                                                                      | compute-cross |
| org.apache.ignite.internal.management.cache.IndexValidationIssue.readExternalData                                                                                                  | compute-cross |
