|                                                                  dimensionalCodeFragment                                                                   |   pattern   |
| org.apache.hadoop.hdfs.protocol.ErasureCodingPolicy.composePolicyName                                                                                      | compute-app |
| org.apache.hadoop.hdfs.protocol.ErasureCodingPolicy.getCellSize                                                                                            | compute-app |
| org.apache.hadoop.hdfs.protocol.ErasureCodingPolicy.getCodecName                                                                                           | compute-app |
| org.apache.hadoop.hdfs.protocol.ErasureCodingPolicy.getId                                                                                                  | compute-app |
| org.apache.hadoop.hdfs.protocol.ErasureCodingPolicy.getName                                                                                                | compute-app |
| org.apache.hadoop.hdfs.protocol.ErasureCodingPolicy.getNumDataUnits                                                                                        | compute-app |
| org.apache.hadoop.hdfs.protocol.ErasureCodingPolicy.getNumParityUnits                                                                                      | compute-app |
| org.apache.hadoop.hdfs.protocol.ErasureCodingPolicy.getSchema                                                                                              | compute-app |
| org.apache.hadoop.hdfs.protocol.ErasureCodingPolicy.isSystemPolicy                                                                                         | compute-app |
| org.apache.hadoop.hdfs.protocol.ErasureCodingPolicyInfo.getPolicy                                                                                          | compute-app |
| org.apache.hadoop.hdfs.protocol.ErasureCodingPolicyInfo.setState                                                                                           | compute-app |
| org.apache.hadoop.hdfs.protocol.ExtendedBlock.getBlockId                                                                                                   | compute-app |
| org.apache.hadoop.hdfs.protocol.ExtendedBlock.getBlockName                                                                                                 | compute-app |
| org.apache.hadoop.hdfs.protocol.ExtendedBlock.getBlockPoolId                                                                                               | compute-app |
| org.apache.hadoop.hdfs.protocol.ExtendedBlock.getNumBytes                                                                                                  | compute-app |
| org.apache.hadoop.hdfs.protocol.ExtendedBlock.setBlockId                                                                                                   | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.<obinit>                                                                                            | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.atime                                                                                               | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.blocksize                                                                                           | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.build                                                                                               | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.children                                                                                            | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.ecPolicy                                                                                            | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.feInfo                                                                                              | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.fileId                                                                                              | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.flags                                                                                               | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.group                                                                                               | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.isdir                                                                                               | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.length                                                                                              | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.locations                                                                                           | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.mtime                                                                                               | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.owner                                                                                               | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.path                                                                                                | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.perm                                                                                                | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.replication                                                                                         | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.storagePolicy                                                                                       | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus$Builder.symlink                                                                                             | compute-app |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus.convert                                                                                                     | compute-app |
| org.apache.hadoop.hdfs.protocol.LayoutVersion.supports                                                                                                     | compute-app |
| org.apache.hadoop.hdfs.protocol.LocatedBlock.<obinit>                                                                                                      | compute-app |
| org.apache.hadoop.hdfs.protocol.LocatedBlock.addCachedLoc                                                                                                  | compute-app |
| org.apache.hadoop.hdfs.protocol.LocatedBlock.convert                                                                                                       | compute-app |
| org.apache.hadoop.hdfs.protocol.LocatedBlock.getBlock                                                                                                      | compute-app |
| org.apache.hadoop.hdfs.protocol.LocatedBlock.getLocations                                                                                                  | compute-app |
| org.apache.hadoop.hdfs.protocol.LocatedBlock.getStorageIDs                                                                                                 | compute-app |
