|                                                  dimensionalCodeFragment                                                   |   pattern   |
| org.apache.cassandra.cql3.QualifiedName.toInternalName                                                                     | compute-app |
| org.apache.cassandra.cql3.QueryOptions$DefaultQueryOptions.<obinit>                                                        | compute-app |
| org.apache.cassandra.cql3.QueryOptions$ReadThresholds.create                                                               | compute-app |
| org.apache.cassandra.cql3.QueryOptions$ReadThresholds.getCoordinatorReadSizeFailThresholdBytes                             | compute-app |
| org.apache.cassandra.cql3.QueryOptions$ReadThresholds.getCoordinatorReadSizeWarnThresholdBytes                             | compute-app |
| org.apache.cassandra.cql3.QueryOptions$ReadThresholds.isEnabled                                                            | compute-app |
| org.apache.cassandra.cql3.QueryOptions$SpecificOptions.withNowInSec                                                        | compute-app |
| org.apache.cassandra.cql3.QueryOptions.forInternalCalls                                                                    | compute-app |
| org.apache.cassandra.cql3.QueryOptions.forInternalCallsWithNowInSec                                                        | compute-app |
| org.apache.cassandra.cql3.QueryOptions.getConsistency                                                                      | compute-app |
| org.apache.cassandra.cql3.QueryOptions.getCoordinatorReadSizeAbortThresholdBytes                                           | compute-app |
| org.apache.cassandra.cql3.QueryOptions.getCoordinatorReadSizeWarnThresholdBytes                                            | compute-app |
| org.apache.cassandra.cql3.QueryOptions.getKeyspace                                                                         | compute-app |
| org.apache.cassandra.cql3.QueryOptions.getNowInSeconds                                                                     | compute-app |
| org.apache.cassandra.cql3.QueryOptions.getPageSize                                                                         | compute-app |
| org.apache.cassandra.cql3.QueryOptions.getPagingState                                                                      | compute-app |
| org.apache.cassandra.cql3.QueryOptions.getProtocolVersion                                                                  | compute-app |
| org.apache.cassandra.cql3.QueryOptions.getReadThresholds                                                                   | compute-app |
| org.apache.cassandra.cql3.QueryOptions.getSerialConsistency                                                                | compute-app |
| org.apache.cassandra.cql3.QueryOptions.getSpecificOptions                                                                  | compute-app |
| org.apache.cassandra.cql3.QueryOptions.getTimestamp                                                                        | compute-app |
| org.apache.cassandra.cql3.QueryOptions.getValues                                                                           | compute-app |
| org.apache.cassandra.cql3.QueryOptions.isReadThresholdsEnabled                                                             | compute-app |
| org.apache.cassandra.cql3.QueryOptions.prepare                                                                             | compute-app |
| org.apache.cassandra.cql3.QueryProcessor.executeInternal                                                                   | compute-app |
| org.apache.cassandra.cql3.QueryProcessor.getStatement                                                                      | compute-app |
| org.apache.cassandra.cql3.QueryProcessor.internalQueryState                                                                | compute-app |
| org.apache.cassandra.cql3.QueryProcessor.makeInternalOptions                                                               | compute-app |
| org.apache.cassandra.cql3.QueryProcessor.makeInternalOptionsWithNowInSec                                                   | compute-app |
| org.apache.cassandra.cql3.QueryProcessor.parse                                                                             | compute-app |
| org.apache.cassandra.cql3.QueryProcessor.parseAndPrepare                                                                   | compute-app |
| org.apache.cassandra.cql3.QueryProcessor.parseStatement                                                                    | compute-app |
| org.apache.cassandra.cql3.QueryProcessor.prepareInternal                                                                   | compute-app |
| org.apache.cassandra.cql3.QueryProcessor.processNodeLocalSelect                                                            | compute-app |
| org.apache.cassandra.cql3.QueryProcessor.processNodeLocalStatement                                                         | compute-app |
| org.apache.cassandra.cql3.QueryProcessor.processNodeLocalWrite                                                             | compute-app |
| org.apache.cassandra.cql3.QueryProcessor.processStatement                                                                  | compute-app |
| org.apache.cassandra.cql3.QueryProcessor.validateKey                                                                       | compute-app |
| org.apache.cassandra.cql3.Relation.isContains                                                                              | compute-app |
| org.apache.cassandra.cql3.Relation.isContainsKey                                                                           | compute-app |
| org.apache.cassandra.cql3.Relation.isLIKE                                                                                  | compute-app |
| org.apache.cassandra.cql3.Relation.newContainsRestriction                                                                  | compute-app |
| org.apache.cassandra.cql3.Relation.newEQRestriction                                                                        | compute-app |
| org.apache.cassandra.cql3.Relation.newINRestriction                                                                        | compute-app |
| org.apache.cassandra.cql3.Relation.newIsNotRestriction                                                                     | compute-app |
| org.apache.cassandra.cql3.Relation.newLikeRestriction                                                                      | compute-app |
| org.apache.cassandra.cql3.Relation.newSliceRestriction                                                                     | compute-app |
| org.apache.cassandra.cql3.Relation.operator                                                                                | compute-app |
| org.apache.cassandra.cql3.Relation.toCQLString                                                                             | compute-app |
| org.apache.cassandra.cql3.Relation.toRestriction                                                                           | compute-app |
| org.apache.cassandra.cql3.Relation.toString                                                                                | compute-app |
| org.apache.cassandra.cql3.ReservedKeywords.isReserved                                                                      | compute-app |
| org.apache.cassandra.cql3.ResultSet$ResultMetadata.addNonSerializedColumns                                                 | compute-app |
| org.apache.cassandra.cql3.ResultSet$ResultMetadata.copy                                                                    | compute-app |
| org.apache.cassandra.cql3.ResultSet$ResultMetadata.fromPrepared                                                            | compute-app |
| org.apache.cassandra.cql3.ResultSet$ResultMetadata.getResultMetadataId                                                     | compute-app |
| org.apache.cassandra.cql3.ResultSet$ResultMetadata.setHasMorePages                                                         | compute-app |
