|                                                           fullyQualifiedName                                                            |      pattern       |
| org.apache.cassandra.distributed.test.UnableToParseClientMessageFromBlockedSubnetTest.params                                            | unbound-collection |
| org.apache.cassandra.distributed.test.jmx.JMXGetterCheckTest.test                                                                       | unbound-collection |
| org.apache.cassandra.distributed.upgrade.MixedModeBatchTestBase.testBatches                                                             | unbound-collection |
| org.apache.cassandra.distributed.upgrade.UpgradeTestBase$TestCase.nodesToUpgrade                                                        | unbound-collection |
| org.apache.cassandra.distributed.upgrade.UpgradeTestBase$TestCase.nodesToUpgradeOrdered                                                 | unbound-collection |
| org.apache.cassandra.distributed.upgrade.UpgradeTestBase$TestCase.run                                                                   | unbound-collection |
| org.apache.cassandra.distributed.upgrade.UpgradeTestBase$TestCase.singleUpgrade                                                         | unbound-collection |
| org.apache.cassandra.distributed.util.QueryResultUtil.expand                                                                            | unbound-collection |
| org.apache.cassandra.exceptions.RequestFailureException.buildErrorMessage                                                               | unbound-collection |
| org.apache.cassandra.fql.FullQueryLogger.reset                                                                                          | unbound-collection |
| org.apache.cassandra.fql.FullQueryLoggerTest.testBatchWeight                                                                            | unbound-collection |
| org.apache.cassandra.fql.FullQueryLoggerTest.testQueryWeight                                                                            | unbound-collection |
| org.apache.cassandra.fqltool.DriverResultSet$DriverRow.toString                                                                         | unbound-collection |
| org.apache.cassandra.fqltool.FQLQuery$Batch.toMarshallable                                                                              | unbound-collection |
| org.apache.cassandra.fqltool.FQLQuery$Batch.toStatement                                                                                 | unbound-collection |
| org.apache.cassandra.fqltool.FQLQuery$Batch.toString                                                                                    | unbound-collection |
| org.apache.cassandra.fqltool.FQLQueryIterator.computeNext                                                                               | unbound-collection |
| org.apache.cassandra.fqltool.FQLQueryReader.readMarshallable                                                                            | unbound-collection |
| org.apache.cassandra.fqltool.QueryReplayer.replay                                                                                       | unbound-collection |
| org.apache.cassandra.fqltool.ResultComparator.columnDefinitionsString                                                                   | unbound-collection |
| org.apache.cassandra.fqltool.ResultComparator.handleColumnDefMismatch                                                                   | unbound-collection |
| org.apache.cassandra.fqltool.ResultComparator.handleMismatch                                                                            | unbound-collection |
| org.apache.cassandra.fqltool.ResultHandler.rows                                                                                         | unbound-collection |
| org.apache.cassandra.fqltool.ResultStore$ColumnDefsReader.readMarshallable                                                              | unbound-collection |
| org.apache.cassandra.fqltool.ResultStore$RowReader.readMarshallable                                                                     | unbound-collection |
| org.apache.cassandra.fqltool.ResultStore.storeRows                                                                                      | unbound-collection |
| org.apache.cassandra.fqltool.commands.Compare.resultSets                                                                                | unbound-collection |
| org.apache.cassandra.fqltool.commands.Dump.appendValuesToStringBuilder                                                                  | unbound-collection |
| org.apache.cassandra.fqltool.commands.Dump.dumpBatch                                                                                    | unbound-collection |
| org.apache.cassandra.fqltool.commands.Dump.dumpQuery                                                                                    | unbound-collection |
| org.apache.cassandra.fqltool.commands.Dump.toHexString                                                                                  | unbound-collection |
| org.apache.cassandra.fqltool.commands.Replay$Reducer.reduce                                                                             | unbound-collection |
| org.apache.cassandra.fqltool.commands.Replay.replay                                                                                     | unbound-collection |
| org.apache.cassandra.gms.ArrayBackedBoundedStatsTest.test                                                                               | unbound-collection |
| org.apache.cassandra.gms.ArrayBackedBoundedStatsTest.testMultipleRounds                                                                 | unbound-collection |
| org.apache.cassandra.gms.ArrivalWindow.add                                                                                              | unbound-collection |
| org.apache.cassandra.gms.ArrivalWindowTest.testWithNanoTime                                                                             | unbound-collection |
| org.apache.cassandra.gms.FailureDetector.appendEndpointState                                                                            | unbound-collection |
| org.apache.cassandra.gms.FailureDetector.getAllEndpointStates                                                                           | unbound-collection |
| org.apache.cassandra.gms.FailureDetector.registerFailureDetectionEventListener                                                          | unbound-collection |
| org.apache.cassandra.gms.FailureDetector.report                                                                                         | unbound-collection |
| org.apache.cassandra.gms.FailureDetector.toString                                                                                       | unbound-collection |
| org.apache.cassandra.gms.GossipDigest.toString                                                                                          | unbound-collection |
| org.apache.cassandra.gms.GossipDigestSerializationHelper.deserialize                                                                    | unbound-collection |
| org.apache.cassandra.gms.GossipDigestSynVerbHandler.doVerb                                                                              | unbound-collection |
| org.apache.cassandra.gms.Gossiper.<clinit>                                                                                              | unbound-collection |
| org.apache.cassandra.gms.Gossiper.buildSeedsList                                                                                        | unbound-collection |
| org.apache.cassandra.gms.Gossiper.examineGossiper                                                                                       | unbound-collection |
| org.apache.cassandra.gms.Gossiper.getLiveMembers                                                                                        | unbound-collection |
| org.apache.cassandra.gms.Gossiper.getReleaseVersionsWithPort                                                                            | unbound-collection |
| org.apache.cassandra.gms.Gossiper.getSeeds                                                                                              | unbound-collection |
| org.apache.cassandra.gms.Gossiper.getUnreachableTokenOwners                                                                             | unbound-collection |
| org.apache.cassandra.gms.Gossiper.makeRandomGossipDigest                                                                                | unbound-collection |
| org.apache.cassandra.gms.Gossiper.maybeFinishShadowRound                                                                                | unbound-collection |
| org.apache.cassandra.gms.Gossiper.realMarkAlive                                                                                         | unbound-collection |
| org.apache.cassandra.gms.Gossiper.register                                                                                              | unbound-collection |
| org.apache.cassandra.gms.Gossiper.reloadSeeds                                                                                           | unbound-collection |
| org.apache.cassandra.gms.Gossiper.requestAll                                                                                            | unbound-collection |
| org.apache.cassandra.gms.Gossiper.unsafeClearRemoteState                                                                                | unbound-collection |
| org.apache.cassandra.gms.GossiperTest.testHasVersion3Nodes                                                                              | unbound-collection |
| org.apache.cassandra.gms.GossiperTest.testReloadSeeds                                                                                   | unbound-collection |
| org.apache.cassandra.gms.PendingRangeCalculatorServiceTest.getStates                                                                    | unbound-collection |
| org.apache.cassandra.gms.SerializationsTest$Statics.<obinit>                                                                            | unbound-collection |
| org.apache.cassandra.gms.TokenSerializer.deserialize                                                                                    | unbound-collection |
| org.apache.cassandra.hadoop.cql3.CqlBulkRecordWriter$ExternalClient.resolveHostAddresses                                                | unbound-collection |
| org.apache.cassandra.hadoop.cql3.CqlBulkRecordWriter.setConfigs                                                                         | unbound-collection |
| org.apache.cassandra.hadoop.cql3.CqlClientHelper.addRange                                                                               | unbound-collection |
| org.apache.cassandra.hadoop.cql3.CqlClientHelper.getLocalPrimaryRangeForDC                                                              | unbound-collection |
| org.apache.cassandra.hadoop.cql3.CqlInputFormat.getSplits                                                                               | unbound-collection |
| org.apache.cassandra.hadoop.cql3.CqlInputFormat.toSplit                                                                                 | unbound-collection |
| org.apache.cassandra.hadoop.cql3.CqlRecordReader.fetchKeys                                                                              | unbound-collection |
| org.apache.cassandra.hadoop.cql3.CqlRecordReader.getSelectColumns                                                                       | unbound-collection |
| org.apache.cassandra.hadoop.cql3.CqlRecordWriter$NativeRingCache.getEndpoints                                                           | unbound-collection |
| org.apache.cassandra.hadoop.cql3.CqlRecordWriter.write                                                                                  | unbound-collection |
| org.apache.cassandra.hadoop.cql3.LimitedLocalNodeFirstLocalBalancingPolicy.init                                                         | unbound-collection |
| org.apache.cassandra.hadoop.cql3.LimitedLocalNodeFirstLocalBalancingPolicy.newQueryPlan                                                 | unbound-collection |
| org.apache.cassandra.hadoop.cql3.LimitedLocalNodeFirstLocalBalancingPolicy.onAdd                                                        | unbound-collection |
| org.apache.cassandra.hadoop.cql3.LimitedLocalNodeFirstLocalBalancingPolicy.onUp                                                         | unbound-collection |
| org.apache.cassandra.hints.AlteredHints.createMutation                                                                                  | unbound-collection |
| org.apache.cassandra.hints.AlteredHints.multiFlushAndDeserializeTest                                                                    | unbound-collection |
| org.apache.cassandra.hints.HintMessageTest.testEncodedSerializer                                                                        | unbound-collection |
| org.apache.cassandra.hints.HintMessageTest.testSerializer                                                                               | unbound-collection |
| org.apache.cassandra.hints.HintTest.createMutation                                                                                      | unbound-collection |
| org.apache.cassandra.hints.HintWriteTTLTest.bufferIterator                                                                              | unbound-collection |
| org.apache.cassandra.hints.HintWriteTTLTest.hintIterator                                                                                | unbound-collection |
| org.apache.cassandra.hints.HintWriteTTLTest.setupClass                                                                                  | unbound-collection |
| org.apache.cassandra.hints.HintsBufferTest.createMutation                                                                               | unbound-collection |
| org.apache.cassandra.hints.HintsBufferTest.testWrite                                                                                    | unbound-collection |
| org.apache.cassandra.hints.HintsCatalogTest.createHintFile                                                                              | unbound-collection |
| org.apache.cassandra.hints.HintsCatalogTest.createMutation                                                                              | unbound-collection |
| org.apache.cassandra.hints.HintsDescriptor.toString                                                                                     | unbound-collection |
| org.apache.cassandra.hints.HintsDispatcher.sendHints                                                                                    | unbound-collection |
| org.apache.cassandra.hints.HintsReaderTest.createMutation                                                                               | unbound-collection |
| org.apache.cassandra.hints.HintsReaderTest.generateHints                                                                                | unbound-collection |
| org.apache.cassandra.hints.HintsServiceTest.testEarliestHint                                                                            | unbound-collection |
| org.apache.cassandra.hints.HintsStore.deleteHints                                                                                       | unbound-collection |
| org.apache.cassandra.hints.HintsStore.markCorrupted                                                                                     | unbound-collection |
| org.apache.cassandra.hints.HintsStoreTest.createHint                                                                                    | unbound-collection |
| org.apache.cassandra.hints.HintsStoreTest.writeHints                                                                                    | unbound-collection |
| org.apache.cassandra.hints.HintsTestUtil.sendHintsAndResponses                                                                          | unbound-collection |
| org.apache.cassandra.hints.HintsWriteExecutor.flushInternal                                                                             | unbound-collection |
| org.apache.cassandra.hints.HintsWriteThenReadTest.createMutation                                                                        | unbound-collection |
| org.apache.cassandra.hints.HintsWriteThenReadTest.write                                                                                 | unbound-collection |
| org.apache.cassandra.hints.HintsWriter$Session.append                                                                                   | unbound-collection |
| org.apache.cassandra.hints.PendingHintsInfo.toString                                                                                    | unbound-collection |
| org.apache.cassandra.index.CustomIndexTest$SimulateConcurrentFlushingIndex.indexerFor                                                   | unbound-collection |
| org.apache.cassandra.index.SecondaryIndexManager.buildIndexesBlocking                                                                   | unbound-collection |
| org.apache.cassandra.index.SecondaryIndexManager.getDependentIndexes                                                                    | unbound-collection |
| org.apache.cassandra.index.SecondaryIndexManager.indexPartition                                                                         | unbound-collection |
| org.apache.cassandra.index.SecondaryIndexManager.markIndexBuilt                                                                         | unbound-collection |
| org.apache.cassandra.index.SecondaryIndexManager.markIndexFailed                                                                        | unbound-collection |
| org.apache.cassandra.index.SecondaryIndexManager.newUpdateTransaction                                                                   | unbound-collection |
| org.apache.cassandra.index.internal.CassandraIndexSearcher.makeIndexFilter                                                              | unbound-collection |
| org.apache.cassandra.index.internal.CollatedViewIndexBuilder.extractIndexedColumns                                                      | unbound-collection |
| org.apache.cassandra.index.internal.CustomCassandraIndex.buildIndexClusteringPrefix                                                     | unbound-collection |
| org.apache.cassandra.index.internal.composites.ClusteringColumnIndex.buildIndexClusteringPrefix                                         | unbound-collection |
| org.apache.cassandra.index.internal.composites.ClusteringColumnIndex.decodeEntry                                                        | unbound-collection |
| org.apache.cassandra.index.internal.composites.CollectionKeyIndexBase.buildIndexClusteringPrefix                                        | unbound-collection |
| org.apache.cassandra.index.internal.composites.CollectionKeyIndexBase.decodeEntry                                                       | unbound-collection |
| org.apache.cassandra.index.internal.composites.CollectionValueIndex.buildIndexClusteringPrefix                                          | unbound-collection |
| org.apache.cassandra.index.internal.composites.CollectionValueIndex.decodeEntry                                                         | unbound-collection |
| org.apache.cassandra.index.internal.composites.CompositesSearcher$Transform.applyToRow                                                  | unbound-collection |
| org.apache.cassandra.index.internal.composites.CompositesSearcher$Transform.findEntry                                                   | unbound-collection |
| org.apache.cassandra.index.internal.composites.PartitionKeyIndex.buildIndexClusteringPrefix                                             | unbound-collection |
| org.apache.cassandra.index.internal.composites.PartitionKeyIndex.decodeEntry                                                            | unbound-collection |
| org.apache.cassandra.index.internal.composites.RegularColumnIndex.buildIndexClusteringPrefix                                            | unbound-collection |
| org.apache.cassandra.index.internal.composites.RegularColumnIndex.decodeEntry                                                           | unbound-collection |
| org.apache.cassandra.index.internal.keys.KeysIndex.buildIndexClusteringPrefix                                                           | unbound-collection |
| org.apache.cassandra.index.internal.keys.KeysSearcher.getExtendedFilter                                                                 | unbound-collection |
| org.apache.cassandra.index.sasi.SASIIndexTest.executeCQLWithKeys                                                                        | unbound-collection |
| org.apache.cassandra.index.sasi.SASIIndexTest.getIndexReadCommand                                                                       | unbound-collection |
| org.apache.cassandra.index.sasi.SASIIndexTest.getPaged                                                                                  | unbound-collection |
| org.apache.cassandra.index.sasi.SASIIndexTest.newMutation                                                                               | unbound-collection |
| org.apache.cassandra.index.sasi.SASIIndexTest.testColumnNamesWithSlashes                                                                | unbound-collection |
| org.apache.cassandra.index.sasi.SASIIndexTest.testIndexMemtableSwitching                                                                | unbound-collection |
| org.apache.cassandra.index.sasi.SASIIndexTest.testSASIComponentsAddedToSnapshot                                                         | unbound-collection |
| org.apache.cassandra.index.sasi.SASIIndexTest.testSearchTimeouts                                                                        | unbound-collection |
| org.apache.cassandra.index.sasi.SASIIndexTest.update                                                                                    | unbound-collection |
| org.apache.cassandra.index.sasi.SSTableIndex.hashCode                                                                                   | unbound-collection |
| org.apache.cassandra.index.sasi.TermIterator.build                                                                                      | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.DelimiterAnalyzerTest.caseSensitiveAnalizer                                                    | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.DelimiterAnalyzerTest.testBlankEntries                                                         | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.DelimiterAnalyzerTest.testReuseAndResetTokenizerInstance                                       | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.DelimiterAnalyzerTest.testTokenizationAdventuresOfHuckFinn                                     | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.DelimiterAnalyzerTest.testTokenizationJaJp1                                                    | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.DelimiterAnalyzerTest.testTokenizationJaJp2                                                    | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.DelimiterAnalyzerTest.testTokenizationLoremIpsum                                               | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.DelimiterAnalyzerTest.testTokenizationRuRu1                                                    | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.DelimiterAnalyzerTest.testTokenizationZnTw1                                                    | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.DelimiterAnalyzerTest.testWorldCities                                                          | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.DelimiterAnalyzerTest.tokenizeDomainNamesAndUrls                                               | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.NonTokenizingAnalyzer.getFilterPipeline                                                        | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.StandardAnalyzer.getFilterPipeline                                                             | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.StandardAnalyzerTest.testReuseAndResetTokenizerInstance                                        | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.StandardAnalyzerTest.testSkipStopWordBeforeStemmingFrench                                      | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.StandardAnalyzerTest.testTokenizationAdventuresOfHuckFinn                                      | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.StandardAnalyzerTest.testTokenizationAscii                                                     | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.StandardAnalyzerTest.testTokenizationJaJp1                                                     | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.StandardAnalyzerTest.testTokenizationJaJp2                                                     | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.StandardAnalyzerTest.testTokenizationLoremIpsum                                                | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.StandardAnalyzerTest.testTokenizationRuRu1                                                     | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.StandardAnalyzerTest.testTokenizationZnTw1                                                     | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.StandardAnalyzerTest.tokenizeDomainNamesAndUrls                                                | unbound-collection |
| org.apache.cassandra.index.sasi.analyzer.filter.StopWordFactory.getStopWordsFromResource                                                | unbound-collection |
| org.apache.cassandra.index.sasi.conf.ColumnIndex.searchMemtable                                                                         | unbound-collection |
| org.apache.cassandra.index.sasi.conf.DataTracker.dropData                                                                               | unbound-collection |
| org.apache.cassandra.index.sasi.conf.DataTracker.getBuiltIndexes                                                                        | unbound-collection |
| org.apache.cassandra.index.sasi.conf.view.PrefixTermTree$Builder.addTerm                                                                | unbound-collection |
| org.apache.cassandra.index.sasi.conf.view.RangeTermTree$Builder.addIndex                                                                | unbound-collection |
| org.apache.cassandra.index.sasi.disk.AbstractTokenTreeBuilder$InteriorNode.add                                                          | unbound-collection |
| org.apache.cassandra.index.sasi.disk.AbstractTokenTreeBuilder$InteriorNode.split                                                        | unbound-collection |
| org.apache.cassandra.index.sasi.disk.AbstractTokenTreeBuilder$InteriorNode.splitBlock                                                   | unbound-collection |
| org.apache.cassandra.index.sasi.disk.AbstractTokenTreeBuilder$Leaf.createOverflowEntry                                                  | unbound-collection |
| org.apache.cassandra.index.sasi.disk.AbstractTokenTreeBuilder.add                                                                       | unbound-collection |
| org.apache.cassandra.index.sasi.disk.DynamicTokenTreeBuilder.add                                                                        | unbound-collection |
| org.apache.cassandra.index.sasi.disk.DynamicTokenTreeBuilder.constructTree                                                              | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndex$DataBlock.getRange                                                                     | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndex.search                                                                                 | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndex.searchPoint                                                                            | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndex.searchRange                                                                            | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder$DataBuilderLevel.add                                                            | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder$DataBuilderLevel.flushSuperBlock                                                | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder$MutableBlock.add                                                                | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder$MutableDataBlock.addInternal                                                    | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder$MutableLevel.add                                                                | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder$MutableLevel.flush                                                              | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder.add                                                                             | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder.addTerm                                                                         | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder.finish                                                                          | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder.getIndexLevel                                                                   | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexTest.addAll                                                                             | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexTest.convert                                                                            | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexTest.expressionFor                                                                      | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexTest.expressionForNot                                                                   | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexTest.keyBuilder                                                                         | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexTest.rangeWithExclusions                                                                | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexTest.testCombiningOfThePartitionedSA                                                    | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexTest.testDescriptor                                                                     | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexTest.testIntegerSAConstruction                                                          | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexTest.testRangeQueryWithExclusions                                                       | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexTest.testSparseMode                                                                     | unbound-collection |
| org.apache.cassandra.index.sasi.disk.OnDiskIndexTest.testSuperBlockRetrieval                                                            | unbound-collection |
| org.apache.cassandra.index.sasi.disk.PerSSTableIndexWriter$Index.add                                                                    | unbound-collection |
| org.apache.cassandra.index.sasi.disk.PerSSTableIndexWriterTest.populateSegment                                                          | unbound-collection |
| org.apache.cassandra.index.sasi.disk.PerSSTableIndexWriterTest.testPartialIndexWrites                                                   | unbound-collection |
| org.apache.cassandra.index.sasi.disk.PerSSTableIndexWriterTest.testSparse                                                               | unbound-collection |
| org.apache.cassandra.index.sasi.disk.StaticTokenTreeBuilder.constructTree                                                               | unbound-collection |
| org.apache.cassandra.index.sasi.disk.TokenTree$OnDiskToken.getOffsets                                                                   | unbound-collection |
| org.apache.cassandra.index.sasi.disk.TokenTree$OnDiskToken.iterator                                                                     | unbound-collection |
| org.apache.cassandra.index.sasi.disk.TokenTree$TokenInfo.hashCode                                                                       | unbound-collection |
| org.apache.cassandra.index.sasi.disk.TokenTreeTest$TokenWithOffsets.hashCode                                                            | unbound-collection |
| org.apache.cassandra.index.sasi.disk.TokenTreeTest$TokenWithOffsets.iterator                                                            | unbound-collection |
| org.apache.cassandra.index.sasi.disk.TokenTreeTest.convert                                                                              | unbound-collection |
| org.apache.cassandra.index.sasi.disk.TokenTreeTest.setupDD                                                                              | unbound-collection |
| org.apache.cassandra.index.sasi.disk.TokenTreeTest.testTokenMerge                                                                       | unbound-collection |
| org.apache.cassandra.index.sasi.memory.IndexMemtable.index                                                                              | unbound-collection |
| org.apache.cassandra.index.sasi.memory.KeyRangeIterator$DKToken.getOffsets                                                              | unbound-collection |
| org.apache.cassandra.index.sasi.memory.KeyRangeIterator$DKToken.merge                                                                   | unbound-collection |
| org.apache.cassandra.index.sasi.memory.SkipListMemIndex.add                                                                             | unbound-collection |
| org.apache.cassandra.index.sasi.memory.SkipListMemIndex.search                                                                          | unbound-collection |
| org.apache.cassandra.index.sasi.memory.TrieMemIndex$ConcurrentTrie.add                                                                  | unbound-collection |
| org.apache.cassandra.index.sasi.memory.TrieMemIndex$ConcurrentTrie.search                                                               | unbound-collection |
| org.apache.cassandra.index.sasi.memory.TrieMemIndex.add                                                                                 | unbound-collection |
| org.apache.cassandra.index.sasi.plan.Expression$Bound.hashCode                                                                          | unbound-collection |
| org.apache.cassandra.index.sasi.plan.Expression.add                                                                                     | unbound-collection |
| org.apache.cassandra.index.sasi.plan.Expression.addExclusion                                                                            | unbound-collection |
| org.apache.cassandra.index.sasi.plan.Expression.hashCode                                                                                | unbound-collection |
| org.apache.cassandra.index.sasi.plan.Operation$Builder.add                                                                              | unbound-collection |
| org.apache.cassandra.index.sasi.plan.Operation$Builder.complete                                                                         | unbound-collection |
| org.apache.cassandra.index.sasi.plan.Operation.analyzeGroup                                                                             | unbound-collection |
| org.apache.cassandra.index.sasi.plan.OperationTest.testSatisfiedBy                                                                      | unbound-collection |
| org.apache.cassandra.index.sasi.plan.OperationTest.testSatisfiedByWithClustering                                                        | unbound-collection |
| org.apache.cassandra.index.sasi.plan.QueryController.getIndexes                                                                         | unbound-collection |
| org.apache.cassandra.index.sasi.plan.QueryPlan$ResultIterator.computeNext                                                               | unbound-collection |
| org.apache.cassandra.index.sasi.sa.SA.add                                                                                               | unbound-collection |
| org.apache.cassandra.index.sasi.sa.SuffixSA$SASuffixIterator.computeNext                                                                | unbound-collection |
| org.apache.cassandra.index.sasi.utils.CombinedTerm.getTokenIterator                                                                     | unbound-collection |
| org.apache.cassandra.index.sasi.utils.CombinedTerm.merge                                                                                | unbound-collection |
| org.apache.cassandra.index.sasi.utils.LongIterator.convert                                                                              | unbound-collection |
| org.apache.cassandra.index.sasi.utils.MappedBufferTest.testLimit                                                                        | unbound-collection |
| org.apache.cassandra.index.sasi.utils.OnDiskIndexIterator.union                                                                         | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeIntersectionIterator$BounceIntersectionIterator.computeNext                                  | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeIntersectionIterator$BounceIntersectionIterator.performSkipTo                                | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeIntersectionIteratorTest.emptyRangeTest                                                      | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeIntersectionIteratorTest.testBuilder                                                         | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeIntersectionIteratorTest.testClose                                                           | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeIntersectionIteratorTest.testIntersectionOfRandomRanges                                      | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeIntersectionIteratorTest.testIteratorPeeking                                                 | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeIntersectionIteratorTest.testMinMaxAndCount                                                  | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeIntersectionIteratorTest.testNoOverlappingValues                                             | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeIntersectionIteratorTest.testOverlappingValues                                               | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeIntersectionIteratorTest.testSingleIterator                                                  | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeIntersectionIteratorTest.testSkipTo                                                          | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeIterator$Builder.add                                                                         | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeUnionIterator.build                                                                          | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeUnionIterator.computeNext                                                                    | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeUnionIterator.performSkipTo                                                                  | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeUnionIteratorTest.emptyRangeTest                                                             | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeUnionIteratorTest.testBuilder                                                                | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeUnionIteratorTest.testDifferentSizeIterators                                                 | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeUnionIteratorTest.testMergingMultipleIterators                                               | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeUnionIteratorTest.testMinMaxAndCount                                                         | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeUnionIteratorTest.testNoOverlappingRanges                                                    | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeUnionIteratorTest.testNoOverlappingValues                                                    | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeUnionIteratorTest.testOverlappingValues                                                      | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeUnionIteratorTest.testRandomSequences                                                        | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeUnionIteratorTest.testSingleIterator                                                         | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeUnionIteratorTest.testSkipTo                                                                 | unbound-collection |
| org.apache.cassandra.index.sasi.utils.RangeUnionIteratorTest.testTwoIteratorsWithSingleValues                                           | unbound-collection |
| org.apache.cassandra.index.sasi.utils.trie.AbstractTrie.toString                                                                        | unbound-collection |
| org.apache.cassandra.io.compress.CompressedSequentialWriterTest.newTest                                                                 | unbound-collection |
| org.apache.cassandra.io.compress.CompressionMetadata.addTo                                                                              | unbound-collection |
| org.apache.cassandra.io.compress.CompressionMetadata.getChunksForSections                                                               | unbound-collection |
| org.apache.cassandra.io.sstable.CQLSSTableWriter$Builder.withType                                                                       | unbound-collection |
| org.apache.cassandra.io.sstable.CQLSSTableWriter.addRow                                                                                 | unbound-collection |
| org.apache.cassandra.io.sstable.CQLSSTableWriter.rawAddRow                                                                              | unbound-collection |
| org.apache.cassandra.io.sstable.CQLSSTableWriterLongTest.testWideRow                                                                    | unbound-collection |
| org.apache.cassandra.io.sstable.CQLSSTableWriterTest.testFrozenSetTypeCustomOrdered                                                     | unbound-collection |
| org.apache.cassandra.io.sstable.CQLSSTableWriterTest.testWritesWithUdts                                                                 | unbound-collection |
| org.apache.cassandra.io.sstable.Descriptor.appendFileName                                                                               | unbound-collection |
