|                                                                                  fullyQualifiedName                                                                                   |      pattern       |
| org.apache.ignite.internal.processors.cache.query.continuous.CacheContinuousQueryFailoverAbstractSelfTest.testStartStop                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.continuous.CacheContinuousQueryFailoverAbstractSelfTest.testStartStopQuery                                                          | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.continuous.CacheContinuousQueryManager$JCacheQueryLocalListener.singleton                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.continuous.CacheContinuousQueryOperationFromCallbackTest$CacheTestRemoteFilterAsync.evaluate                                        | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.continuous.CacheContinuousQueryOperationFromCallbackTest$TestCacheAsyncEventListener.onUpdated                                      | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.continuous.CacheContinuousQueryOperationFromCallbackTest.doTest                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.continuous.CacheContinuousQueryOrderingEventTest$TestCacheEventListener.onUpdated                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.continuous.CacheContinuousQueryOrderingEventTest.doOrderingTest                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.continuous.CacheContinuousQueryPartitionRecovery.collectEntries                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.continuous.CacheContinuousQueryRandomOperationsTest.doTestContinuousQuery                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.continuous.CounterSkipContext.addProcessClosure                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.continuous.GridCacheContinuousQueryAbstractSelfTest.testBuffering                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.continuous.GridCacheContinuousQueryAbstractSelfTest.testTimeInterval                                                                | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.continuous.GridCacheContinuousQueryMultiNodesFilteringTest.testWithNodeFilter                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.continuous.IgniteCacheContinuousQueryBackupQueueTest.backupQueues                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.continuous.IgniteCacheContinuousQueryBackupQueueTest.testBackupQueueAutoUnsubscribeFalse                                            | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.continuous.IgniteCacheContinuousQueryBackupQueueTest.testManyQueryBackupQueue                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.continuous.IgniteCacheContinuousQueryImmutableEntryTest$CacheEventFilter.evaluate                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.query.reducer.MergeSortCacheQueryReducer.hasNextX                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.cache.store.GridCacheStoreManagerAdapter$EntriesView.addRemoved                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.cache.store.GridCacheStoreManagerAdapter$SessionData.started                                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.cache.store.GridCacheStoreManagerAdapter.putAll                                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.cache.store.GridCacheWriteBehindStore$Flusher.putToFlusherWriteCache                                                                            | unbound-collection |
| org.apache.ignite.internal.processors.cache.store.GridCacheWriteBehindStore.loadAll                                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.store.GridCacheWriteBehindStoreAbstractTest.testReadThrough                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.store.GridCacheWriteBehindStoreSelfTest.testBatchApply                                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.cache.store.IgniteCacheWriteBehindNoUpdateSelfTest.testEntryProcessorNoUpdate                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.store.IgnteCacheClientWriteBehindStoreNonCoalescingTest.testNonCoalescingIncrementing                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.AbstractTransactionIntergrityTest.consistencyCheck                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.AbstractTransactionIntergrityTest.doTestTransferAmount                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.AbstractTransactionIntergrityTest.generateCoins                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.DepthFirstSearchTest.testRandomNoExceptions                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxAdapter.addInvalidPartition                                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxAdapter.batchStoreCommit                                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxAdapter.sessionEnd                                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxEntry.addEntryProcessor                                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxHandler.completeFuture                                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxHandler.filterUpdateCountersForBackupNode                                                                            | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxHandler.finish                                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxHandler.startRemoteTx                                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxImplicitSingleStateImpl.writeSet                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxLocalAdapter.calculatePartitionUpdateCounters                                                                        | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxLocalStateAdapter.touchPartition                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxManager$KeyCollisionsHolder.collectInfo                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxManager$TxRecoveryInitRunnable.finishAndRecordTimings                                                                | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxManager$TxRecoveryInitRunnable.processPrepared                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxManager.collectPendingVersions                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxManager.collectTxStates                                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxManager.finishLocalTxs                                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxManager.recoverLocalTxs                                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxManager.remoteTxFinishFuture                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxManager.rollbackTransactionsForStoppingCache                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxManager.txsPreparedOrCommitted                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxManager.versions                                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxRemoteStateAdapter.addActiveCache                                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxRemoteStateImpl.stores                                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxRemoteStateImpl.unwindEvicts                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxStateImpl.addActiveCache                                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxStateImpl.stores                                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.IgniteTxStateImpl.validateTopology                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.PartitionUpdateCounterTest.generateUpdates                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TransactionIntegrityWithPrimaryIndexCorruptionTest$ErrorTracker.accept                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TransactionMetricsAdapter.onNearTxComplete                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxDeadlock.toString                                                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxDeadlockCauseTest.checkCauseObject                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxDeadlockDetection$TxDeadlockFuture.map                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxDeadlockDetection$TxDeadlockFuture.mapTxKeys                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxDeadlockDetection$TxDeadlockFuture.merge                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxDeadlockDetection$TxDeadlockFuture.updateWaitForGraph                                                                      | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxDeadlockDetection$UniqueDeque.addFirst                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxDeadlockDetection$UniqueDeque.addLast                                                                                      | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxDeadlockDetection.findCycle                                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxLockList.add                                                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxLocksRequest.finishUnmarshal                                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxLocksResponse.addKey                                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxLocksResponse.addTxLock                                                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxLocksResponse.finishUnmarshal                                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxMultiCacheAsyncOpsTest.testCommitAfterAsyncGet                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxOnCachesStopTest.createCacheConfigurations                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxOnCachesStopTest.testOptimisticTransactionsOnCacheDestroy                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxOptimisticDeadlockDetectionTest$TestCommunicationSpi.sendMessage                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxOptimisticDeadlockDetectionTest.generateKeys                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxOptimisticPrepareOnUnstableTopologyTest.doPrepareOnUnstableTopology                                                        | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxPartitionCounterStateConsistencyTest.testPartitionConsistencyDuringRebalanceAndConcurrentUpdates_CheckpointDuringRebalance | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxPartitionCounterStateConsistencyTest.testPartitionConsistencyDuringRebalanceConcurrentlyWithTopologyChange                 | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxPartitionCounterStateConsistencyTest.testPartitionConsistencyNotRebalancedRemoveOpWithNodeRestart                          | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxPartitionCounterStateConsistencyTest.testSingleThreadedUpdateOrder                                                         | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxPartitionCounterStateTwoPrimaryTwoBackupsTest.doTestFailoverOnPrepare2Partitions                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxPessimisticDeadlockDetectionTest.generateKeys                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.cache.transactions.TxWithKeyContentionSelfTest.runKeyCollisionsMetric                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.transform.AbstractCacheObjectCompressionTest.<clinit>                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.transform.CacheObjectCompressionConsumptionTest.parameters                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.cache.transform.CacheObjectCompressionConsumptionTest.testConsumption                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.transform.CacheObjectCompressionTest.parameters                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.transform.CacheObjectCompressionTest.testCompression                                                                                      | unbound-collection |
| org.apache.ignite.internal.processors.cache.transform.CacheObjectTransformationCacheApiTest.parameters                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.cache.transform.CacheObjectTransformationEvolutionTest.parameters                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.transform.CacheObjectTransformationTest.parameters                                                                                        | unbound-collection |
| org.apache.ignite.internal.processors.cache.tree.mvcc.data.MvccUpdateDataRow.visit                                                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.cache.ttl.CacheTtlAbstractSelfTest.defaultTimeToLiveLoadAll                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.ttl.CacheTtlReadOnlyModeSelfTest.getCacheConfigurations                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.verify.CollectConflictPartitionKeysTask$CollectPartitionEntryHashesJob.execute                                                            | unbound-collection |
| org.apache.ignite.internal.processors.cache.verify.IdleVerifyUtility.compareUpdateCounters                                                                                            | unbound-collection |
| org.apache.ignite.internal.processors.cache.version.CacheVersionedEntryAbstractTest.testInvokeAll                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.warmup.LoadAllWarmUpStrategy.loadDataInfo                                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.cache.warmup.WarmUpTestPluginProvider.initExtensions                                                                                            | unbound-collection |
| org.apache.ignite.internal.processors.client.IgniteDataStreamerTest.testStreamerIgniteUuid                                                                                            | unbound-collection |
| org.apache.ignite.internal.processors.closure.GridClosureProcessor.jobResults                                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.closure.GridClosureProcessorSelfTest.testReducerError                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cluster.BaselineTopology.createBaselineView                                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cluster.BaselineTopology.currentBaseline                                                                                                        | unbound-collection |
| org.apache.ignite.internal.processors.cluster.BaselineTopology.isSatisfied                                                                                                            | unbound-collection |
| org.apache.ignite.internal.processors.cluster.BaselineTopology.resetBranchingHistory                                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.cluster.BaselineTopology.updateHistory                                                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.cluster.BaselineTopologyHistory.bufferHistoryItemForStore                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cluster.BaselineTopologyHistory.restoreHistory                                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.cluster.BaselineTopologyHistory.tailFrom                                                                                                        | unbound-collection |
| org.apache.ignite.internal.processors.cluster.BaselineTopologyHistory.writeHistoryItem                                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.cluster.ClusterReadOnlyModeSelfTest.testIgniteUtilityCacheAvailableForUpdatesOnReadOnlyCluster                                                  | unbound-collection |
| org.apache.ignite.internal.processors.cluster.GridClusterStateProcessor.baselineNodes                                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.cluster.GridClusterStateProcessor.calculateNewBaselineTopology                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.cluster.GridClusterStateProcessor.nodeViewSupplier                                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.cluster.GridClusterStateProcessor.onStateChangeMessage                                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.cluster.HttpIgniteUpdatesChecker.getUpdates                                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.compress.CompressionProcessorTest.testDataPage                                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.compress.CompressionProcessorTest.testParameters                                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.compute.ComputeGridMonitorTest$ComputeGridMonitorImpl.processStatusChange                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.compute.IgniteComputeConfigVariationsFullApiTest$TestTask.reduce                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.compute.IgniteComputeConfigVariationsFullApiTest$TestTask.split                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.compute.IgniteComputeConfigVariationsFullApiTest.createGoldenResults                                                                            | unbound-collection |
| org.apache.ignite.internal.processors.compute.IgniteComputeCustomExecutorSelfTest$TestTask.split                                                                                      | unbound-collection |
| org.apache.ignite.internal.processors.compute.IgniteComputeCustomExecutorSelfTest.testAllComputeApiByCustomExecutor                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.configuration.distributed.SimpleDistributedProperty.addListener                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.continuous.GridContinuousBatchAdapter.add                                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.continuous.GridContinuousProcessor$DiscoveryData.addItem                                                                                        | unbound-collection |
| org.apache.ignite.internal.processors.continuous.GridContinuousProcessor$RemoteRoutineInfo.add                                                                                        | unbound-collection |
| org.apache.ignite.internal.processors.continuous.GridContinuousProcessor$RemoteRoutineInfo.addAll                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.continuous.GridContinuousProcessor.addNotification                                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.continuous.GridContinuousProcessor.unregisterRemote                                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.continuous.GridContinuousQueryBatch.add                                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.continuous.GridMessageListenSelfTest$Actor.receive                                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.continuous.GridMessageListenSelfTest$Listener.apply                                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.continuous.GridMessageListenSelfTest.beforeTest                                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.continuous.GridMessageListenSelfTest.testListenActor                                                                                            | unbound-collection |
| org.apache.ignite.internal.processors.continuous.GridMessageListenSelfTest.testNodeJoin                                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.continuous.GridMessageListenSelfTest.testNodeJoinWithProjection                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.database.BPlusTreeReuseSelfTest$TestPageLockListener.onReadLock                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.database.BPlusTreeReuseSelfTest$TestPageLockListener.onWriteLock                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.database.BPlusTreeSelfTest.doTestMassiveRemove                                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.database.BPlusTreeSelfTest.doTestRandomPutRemoveMultithreaded                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.database.BPlusTreeSelfTest.doTestSizeForRandomPutRmvMultithreaded                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.database.BPlusTreeSelfTest.doTestSizeForRandomPutRmvMultithreadedAsync                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.database.BPlusTreeSelfTest.iterateConcurrentPutRemove                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.database.BPlusTreeSelfTest.testBasicBatchRemove                                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.database.BPlusTreeSelfTest.testEmptyLeafAfterConcurrentRemoves                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.database.BPlusTreeSelfTest.testFindWithClosure                                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.database.BPlusTreeSelfTest.testPutRmvFindSizeMultithreaded                                                                                      | unbound-collection |
| org.apache.ignite.internal.processors.database.BPlusTreeSelfTest.testPutRmvSizeSinglePageContention                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.database.BPlusTreeSelfTest.testPutSizeLivelock                                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.database.CacheFreeListSelfTest.checkInsertDeleteSingleThreaded                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.database.CacheFreeListSelfTest.createFreeList                                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.database.DataRegionMetricsSelfTest.beforeTest                                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.database.IgniteDbPutGetAbstractTest.checkLocalEntries                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.database.IgniteDbPutGetAbstractTest.checkLocalScan                                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.database.IgniteDbPutGetAbstractTest.checkScan                                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.database.IgniteDbPutGetAbstractTest.checkScanPartition                                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.database.IgniteDbPutGetAbstractTest.doPutRemoveAll                                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.database.IgniteDbSingleNodeWithIndexingPutGetTest.testGroupIndexes2                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.database.IgniteDbSingleNodeWithIndexingWalRestoreTest.getConfiguration                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.database.IndexStorageSelfTest.randomName                                                                                                        | unbound-collection |
| org.apache.ignite.internal.processors.database.baseline.IgniteChangingBaselineCacheQueryNodeRestartSelfTest.baselineNodes                                                             | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamProcessor.dataStreamer                                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamerCacheUpdaters$Batched.receive                                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamerCacheUpdaters$BatchedSorted.receive                                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamerImpl$Buffer.flush                                                                                                      | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamerImpl$Buffer.localUpdate                                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamerImpl$Buffer.update                                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamerImpl$IsolatedUpdater.receive                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamerImpl.addData                                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamerImpl.autoFlushFrequency                                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamerImpl.createDataLoadFuture                                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamerImpl.doFlush                                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamerImpl.load0                                                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamerImpl.loadData                                                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamerImplSelfTest.testAllOperationFinishedBeforeFutureCompletion                                                            | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamerImplSelfTest.testCloseWithCancellation                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamerMultiThreadedSelfTest.startStopIgnites                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamerStopCacheTest.testLoadAllAndCacheStop                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.DataStreamerUpdateAfterLoadTest.cacheConfigurations                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.datastreamer.IgniteDataStreamerPerformanceTest.beforeTestsStarted                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.datastructures.GridCacheAnnotationHelper.annotatedValue                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.datastructures.GridCacheAnnotationHelper.fieldsWithAnnotation                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.datastructures.GridCacheAnnotationHelper.methodsWithAnnotation                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.datastructures.GridCacheLockState.readExternal                                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.datastructures.GridCacheQueueAdapter$RemoveProcessor.process                                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.datastructures.GridCacheQueueAdapter.drainTo                                                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.datastructures.GridCacheQueueAdapter.removeKeys                                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.datastructures.GridCacheQueueHeader.readExternal                                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.datastructures.GridCacheQueueProxy.add                                                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.datastructures.GridCacheReplicatedQueueRemoveSelfTest.testQueueRemoval                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.datastructures.GridCacheSetImpl.addAll                                                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.datastructures.GridCacheSetImpl.clear                                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.datastructures.GridCacheSetImpl.removeAll                                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.datastructures.GridCacheSetImpl.retainAll                                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.datastructures.GridCacheSetProxy.add                                                                                                            | unbound-collection |
| org.apache.ignite.internal.processors.job.GridJobProcessor$JobEventListener.onJobFinished                                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.job.GridJobProcessor$JobHoldListener.onHeld                                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.job.GridJobProcessor.removeFromPassive                                                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.job.GridJobWorker.addEvent                                                                                                                      | unbound-collection |
| org.apache.ignite.internal.processors.jobmetrics.GridJobMetricsProcessor.addSnapshot                                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.jobmetrics.GridJobMetricsProcessorLoadTest.beforeTest                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.marshaller.GridMarshallerMappingProcessor.addMappingUpdatedListener                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.messaging.IgniteMessagingConfigVariationFullApiTest.collectionMessage                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.metastorage.persistence.DistributedMetaStorageHistoryCacheTest.testExpand                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.metastorage.persistence.DistributedMetaStorageImpl.listen                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.metric.GridMetricManager.addMetricRegistryCreationListener                                                                                      | unbound-collection |
| org.apache.ignite.internal.processors.metric.GridMetricManager.addMetricRegistryRemoveListener                                                                                        | unbound-collection |
| org.apache.ignite.internal.processors.metric.impl.AtomicLongMetric.decrement                                                                                                          | unbound-collection |
