|                                                       dimensionalCodeFragment                                                        |   pattern    |
| org.apache.cassandra.db.compaction.AbstractCompactionStrategy.supportsEarlyOpen                                                      | compute-sync |
| org.apache.cassandra.db.compaction.AbstractCompactionStrategyTest.testGetNextBackgroundTaskDoesNotBlock                              | compute-sync |
| org.apache.cassandra.db.compaction.AbstractCompactionTask.validateSSTables                                                           | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder$DestinationRouter.getIndexForSSTable                                       | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder$GroupedSSTableContainer.add                                                | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder$GroupedSSTableContainer.getGroup                                           | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder$GroupedSSTableContainer.isEmpty                                            | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder$GroupedSSTableContainer.isGroupEmpty                                       | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder$TaskSupplier.getTask                                                       | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder.addSSTables                                                                | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder.createGroupedSSTableContainer                                              | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder.createSSTableMultiWriter                                                   | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder.getBackgroundTaskSuppliers                                                 | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder.getMaximalTasks                                                            | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder.getScanners                                                                | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder.getStrategyFor                                                             | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder.getStrategyIndex                                                           | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder.getUserDefinedTasks                                                        | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder.managesRepairedGroup                                                       | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder.managesSSTable                                                             | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder.removeSSTables                                                             | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder.replaceSSTables                                                            | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder.setStrategy                                                                | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder.setStrategyInternal                                                        | compute-sync |
| org.apache.cassandra.db.compaction.AbstractStrategyHolder.shutdown                                                                   | compute-sync |
| org.apache.cassandra.db.compaction.ActiveCompactions.getCompactions                                                                  | compute-sync |
| org.apache.cassandra.db.compaction.CancelCompactionsTest.testStandardCompactionTaskCancellation                                      | compute-sync |
| org.apache.cassandra.db.compaction.CompactionAllocationTest$Workload.executeCompactions                                              | compute-sync |
| org.apache.cassandra.db.compaction.CompactionLogger$CompactionLogSerializer.write                                                    | compute-sync |
| org.apache.cassandra.db.compaction.CompactionLogger$CompactionLogSerializer.writeStart                                               | compute-sync |
| org.apache.cassandra.db.compaction.CompactionLogger.compactionStrategyMap                                                            | compute-sync |
| org.apache.cassandra.db.compaction.CompactionLogger.describeStrategy                                                                 | compute-sync |
| org.apache.cassandra.db.compaction.CompactionLogger.disable                                                                          | compute-sync |
| org.apache.cassandra.db.compaction.CompactionLogger.enable                                                                           | compute-sync |
| org.apache.cassandra.db.compaction.CompactionLogger.forEach                                                                          | compute-sync |
| org.apache.cassandra.db.compaction.CompactionLogger.startStrategies                                                                  | compute-sync |
| org.apache.cassandra.db.compaction.CompactionLogger.startStrategy                                                                    | compute-sync |
| org.apache.cassandra.db.compaction.CompactionManager$BackgroundCompactionCandidate.run                                               | compute-sync |
| org.apache.cassandra.db.compaction.CompactionManager.doAntiCompaction                                                                | compute-sync |
| org.apache.cassandra.db.compaction.CompactionManager.getActiveCompactions                                                            | compute-sync |
| org.apache.cassandra.db.compaction.CompactionManager.getPendingTasks                                                                 | compute-sync |
| org.apache.cassandra.db.compaction.CompactionManager.mutateFullyContainedSSTables                                                    | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyHolder.allStrategies                                                            | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyHolder.first                                                                    | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyHolder.groupForAnticompaction                                                   | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.compactionStrategyFor                                                   | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.compactionStrategyIndexFor                                              | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.compactionStrategyIndexForDirectory                                     | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.createSSTableMultiWriter                                                | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.disable                                                                 | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.enable                                                                  | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.getAllStrategies                                                        | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.getCompactionStrategyFor                                                | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.getCompactionTask                                                       | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.getEstimatedRemainingTasks                                              | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.getHolder                                                               | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.getHolderIndex                                                          | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.getMaximalTasks                                                         | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.getNextBackgroundTask                                                   | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.getNumTokenPartitions                                                   | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.getPendingRepairManagers                                                | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.getPerLevelSizeBytes                                                    | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.getSSTableCountPerLevel                                                 | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.getScanners                                                             | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.getStrategies                                                           | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.getStrategyFolders                                                      | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.getUnleveledSSTables                                                    | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.getUserDefinedTasks                                                     | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.groupSSTables                                                           | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.groupSSTablesForAntiCompaction                                          | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.handleDeletingNotification                                              | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.handleFlushNotification                                                 | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.handleListChangedNotification                                           | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.handleMetadataChangedNotification                                       | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.handleNotification                                                      | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.handleRepairStatusChangedNotification                                   | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.hasDataForPendingRepair                                                 | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.isEnabled                                                               | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.maybeGetScanners                                                        | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.maybeReload                                                             | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.maybeReloadDiskBoundaries                                               | compute-sync |
| org.apache.cassandra.db.compaction.CompactionStrategyManager.mutateRepaired                                                          | compute-sync |
